200 200
0.999161 -0.00879179 0.0214424
0.999147 -0.00893542 0.0212982
0.999133 -0.00907759 0.0211461
0.999119 -0.00921922 0.020986
0.999104 -0.00935953 0.020818
0.999089 -0.00949944 0.0206422
0.999074 -0.00963817 0.0204586
0.999058 -0.00977665 0.0202671
0.999043 -0.00991411 0.0200677
0.999027 -0.0100515 0.0198606
0.999011 -0.010188 0.0196455
0.998994 -0.0103245 0.0194226
0.998978 -0.0104604 0.0191918
0.998961 -0.0105965 0.0189529
0.998944 -0.010732 0.018706
0.998927 -0.0108679 0.018451
0.99891 -0.0110035 0.0181879
0.998893 -0.0111396 0.0179165
0.998876 -0.0112755 0.0176367
0.998859 -0.0114122 0.0173486
0.998841 -0.0115488 0.0170519
0.998824 -0.0116862 0.0167466
0.998807 -0.0118238 0.0164327
0.998789 -0.0119624 0.0161099
0.998772 -0.0121013 0.0157783
0.998755 -0.0122413 0.0154376
0.998738 -0.0123818 0.0150877
0.998721 -0.0125236 0.0147287
0.998704 -0.012666 0.0143602
0.998687 -0.0128098 0.0139823
0.998671 -0.0129543 0.0135948
0.998655 -0.0131003 0.0131975
0.998639 -0.0132472 0.0127905
0.998623 -0.0133958 0.0123734
0.998608 -0.0135452 0.0119463
0.998593 -0.0136965 0.0115089
0.998579 -0.0138487 0.0110612
0.998565 -0.0140028 0.0106031
0.998551 -0.0141579 0.0101344
0.998538 -0.0143149 0.00965502
0.998526 -0.0144731 0.00916483
0.998514 -0.0146332 0.00866374
0.998503 -0.0147944 0.00815162
0.998492 -0.0149576 0.00762838
0.998482 -0.0151218 0.00709392
0.998473 -0.015288 0.00654812
0.998465 -0.0154553 0.00599092
0.998457 -0.0156245 0.00542221
0.998451 -0.0157946 0.00484192
0.998445 -0.0159665 0.00424997
0.99844 -0.0161393 0.0036463
0.998436 -0.0163138 0.00303086
0.998433 -0.0164889 0.0024036
0.998432 -0.0166655 0.00176448
0.998431 -0.0168426 0.00111348
0.998431 -0.017021 0.000450589
0.998433 -0.0171995 -0.000224196
0.998436 -0.0173789 -0.000910853
0.99844 -0.0175583 -0.00160935
0.998445 -0.0177381 -0.00231963
0.998451 -0.0179174 -0.00304162
0.998459 -0.0180968 -0.00377523
0.998468 -0.0182752 -0.00452033
0.998479 -0.0184531 -0.00527679
0.998491 -0.0186294 -0.00604442
0.998505 -0.0188046 -0.00682302
0.99852 -0.0189776 -0.00761236
0.998536 -0.0191487 -0.00841216
0.998554 -0.0193167 -0.00922209
0.998574 -0.019482 -0.0100418
0.998595 -0.0196434 -0.0108709
0.998617 -0.0198011 -0.0117089
0.998641 -0.0199539 -0.0125554
0.998667 -0.0201018 -0.0134097
0.998694 -0.0202437 -0.0142712
0.998723 -0.0203795 -0.0151392
0.998754 -0.0205079 -0.016013
0.998786 -0.0206289 -0.0168918
0.998819 -0.0207411 -0.0177744
0.998854 -0.0208444 -0.0186601
0.998891 -0.0209372 -0.0195476
0.998929 -0.0210196 -0.0204358
0.998968 -0.0210897 -0.0213234
0.999009 -0.0211476 -0.0222088
0.99905 -0.0211916 -0.0230907
0.999094 -0.0212213 -0.0239674
0.999138 -0.0212352 -0.024837
0.999184 -0.0212329 -0.0256978
0.99923 -0.0212128 -0.0265476
0.999278 -0.0211745 -0.0273844
0.999326 -0.0211164 -0.0282059
0.999375 -0.0210381 -0.0290095
0.999424 -0.020938 -0.0297929
0.999474 -0.0208157 -0.0305532
0.999525 -0.0206698 -0.0312876
0.999576 -0.0204998 -0.0319934
0.999626 -0.0203045 -0.0326672
0.999677 -0.0200837 -0.0333061
0.999728 -0.019836 -0.0339067
0.999778 -0.0195615 -0.0344657
0.999827 -0.0192591 -0.0349797
0.999876 -0.018929 -0.0354452
0.999924 -0.0185704 -0.0358587
0.999971 -0.0181839 -0.0362166
1.00002 -0.0177689 -0.0365155
1.00006 -0.0173263 -0.036752
1.0001 -0.0168559 -0.0369226
1.00014 -0.0163589 -0.037024
1.00018 -0.0158357 -0.0370531
1.00022 -0.0152878 -0.0370068
1.00025 -0.014716 -0.0368825
1.00029 -0.0141223 -0.0366775
1.00032 -0.013508 -0.0363895
1.00034 -0.0128756 -0.0360165
1.00037 -0.0122266 -0.0355569
1.00039 -0.011564 -0.0350093
1.00041 -0.01089 -0.0343727
1.00042 -0.0102078 -0.0336467
1.00043 -0.00952002 -0.0328311
1.00044 -0.0088302 -0.0319262
1.00045 -0.00814123 -0.0309327
1.00045 -0.00745702 -0.029852
1.00045 -0.00678066 -0.0286854
1.00044 -0.00611623 -0.0274353
1.00044 -0.00546699 -0.0261039
1.00043 -0.00483709 -0.0246942
1.00041 -0.00422985 -0.0232095
1.0004 -0.00364941 -0.0216533
1.00038 -0.00309902 -0.0200294
1.00036 -0.00258275 -0.0183421
1.00034 -0.00210371 -0.0165956
1.00031 -0.00166579 -0.0147944
1.00028 -0.00127191 -0.0129431
1.00026 -0.000925723 -0.0110464
1.00022 -0.000629918 -0.0091088
1.00019 -0.000387906 -0.00713493
1.00016 -0.000202126 -0.0051292
1.00012 -7.57529e-05 -0.0030958
1.00008 -1.10089e-05 -0.00103865
0.999563 -2.1846e-06 0.000618539
0.999556 -1.39563e-05 0.00181595
0.999549 -3.78779e-05 0.00297298
0.999542 -7.25324e-05 0.0040898
0.999536 -0.000118573 0.00516661
0.99953 -0.000174541 0.00620371
0.999524 -0.000241053 0.00720144
0.999518 -0.000316619 0.00816019
0.999512 -0.000401828 0.00908041
0.999507 -0.000495172 0.00996262
0.999501 -0.000597224 0.0108074
0.999496 -0.000706467 0.0116153
0.999491 -0.00082347 0.0123869
0.999486 -0.000946716 0.013123
0.999482 -0.00107678 0.0138243
0.999477 -0.00121215 0.0144916
0.999473 -0.00135342 0.0151255
0.999468 -0.0014991 0.015727
0.999464 -0.00164978 0.0162968
0.99946 -0.00180401 0.0168357
0.999456 -0.00196241 0.0173446
0.999452 -0.00212354 0.0178244
0.999448 -0.00228807 0.018276
0.999443 -0.00245458 0.0187001
0.999439 -0.00262375 0.0190977
0.999435 -0.00279423 0.0194697
0.999431 -0.00296671 0.0198167
0.999426 -0.00313989 0.0201399
0.999422 -0.00331447 0.0204398
0.999417 -0.0034892 0.0207175
0.999413 -0.00366482 0.0209736
0.999408 -0.0038401 0.021209
0.999403 -0.00401582 0.0214245
0.999398 -0.00419078 0.0216207
0.999392 -0.00436579 0.0217984
0.999387 -0.00453969 0.0219583
0.999381 -0.0047133 0.0221012
0.999375 -0.00488552 0.0222276
0.999369 -0.00505719 0.0223381
0.999362 -0.00522722 0.0224335
0.999355 -0.00539648 0.0225142
0.999348 -0.00556392 0.0225808
0.999341 -0.00573043 0.0226339
0.999333 -0.00589499 0.0226739
0.999325 -0.00605849 0.0227013
0.999317 -0.00621994 0.0227166
0.999308 -0.00638026 0.0227202
0.999299 -0.00653849 0.0227124
0.99929 -0.00669554 0.0226938
0.99928 -0.00685048 0.0226645
0.99927 -0.00700423 0.022625
0.99926 -0.0071559 0.0225754
0.99925 -0.00730639 0.0225163
0.999239 -0.00745485 0.0224476
0.999227 -0.00760218 0.0223698
0.999216 -0.00774754 0.022283
0.999204 -0.00789186 0.0221874
0.999191 -0.00803428 0.0220832
0.999179 -0.00817576 0.0219705
0.999166 -0.00831546 0.0218496
0.999153 -0.00845432 0.0217204
0.999139 -0.00859153 0.0215832
0.999125 -0.00872802 0.0214379
0.999111 -0.008863 0.0212847
0.999096 -0.0089974 0.0211237
0.999082 -0.00913043 0.0209548
0.999066 -0.00926304 0.0207782
0.999051 -0.00939444 0.0205938
0.999035 -0.00952557 0.0204017
0.99902 -0.00965566 0.0202018
0.999003 -0.00978564 0.0199941
0.998987 -0.00991475 0.0197787
0.998971 -0.0100439 0.0195554
0.998954 -0.0101724 0.0193243
0.998937 -0.0103011 0.0190853
0.99892 -0.0104293 0.0188384
0.998903 -0.0105579 0.0185834
0.998885 -0.0106862 0.0183203
0.998868 -0.010815 0.0180491
0.99885 -0.0109437 0.0177696
0.998832 -0.0110731 0.0174818
0.998815 -0.0112026 0.0171856
0.998797 -0.011333 0.0168809
0.998779 -0.0114635 0.0165675
0.998762 -0.0115952 0.0162455
0.998744 -0.0117272 0.0159145
0.998726 -0.0118604 0.0155747
0.998709 -0.0119942 0.0152258
0.998692 -0.0121294 0.0148677
0.998674 -0.0122652 0.0145003
0.998657 -0.0124026 0.0141235
0.99864 -0.0125408 0.0137372
0.998624 -0.0126807 0.0133412
0.998608 -0.0128216 0.0129354
0.998592 -0.0129642 0.0125197
0.998576 -0.0131079 0.012094
0.998561 -0.0132535 0.0116581
0.998546 -0.0134003 0.0112119
0.998531 -0.0135491 0.0107553
0.998517 -0.0136992 0.0102882
0.998504 -0.0138513 0.00981038
0.998491 -0.0140047 0.00932182
0.998479 -0.0141603 0.00882235
0.998467 -0.0143172 0.00831188
0.998456 -0.0144763 0.00779028
0.998446 -0.0146367 0.00725744
0.998436 -0.0147993 0.00671327
0.998428 -0.0149632 0.00615766
0.99842 -0.0151292 0.00559051
0.998412 -0.0152966 0.00501174
0.998406 -0.0154659 0.00442127
0.998401 -0.0156365 0.003819
0.998397 -0.015809 0.00320489
0.998393 -0.0159825 0.00257887
0.998391 -0.0161578 0.00194089
0.99839 -0.016334 0.00129091
0.99839 -0.0165117 0.000628912
0.998391 -0.01669 -4.51265e-05
0.998394 -0.0168696 -0.0007312
0.998397 -0.0170495 -0.00142929
0.998402 -0.0172303 -0.00213937
0.998408 -0.017411 -0.00286138
0.998416 -0.0175922 -0.00359524
0.998425 -0.0177729 -0.00434086
0.998435 -0.0179535 -0.00509811
0.998447 -0.018133 -0.00586685
0.99846 -0.0183119 -0.0066469
0.998475 -0.0184891 -0.00743804
0.998492 -0.0186649 -0.00824002
0.998509 -0.0188382 -0.00905257
0.998529 -0.0190093 -0.00987534
0.99855 -0.0191771 -0.010708
0.998572 -0.0193417 -0.01155
0.998597 -0.019502 -0.0124011
0.998622 -0.019658 -0.0132605
0.99865 -0.0198085 -0.0141278
0.998679 -0.0199536 -0.0150023
0.998709 -0.0200919 -0.0158831
0.998742 -0.0202235 -0.0167697
0.998775 -0.0203467 -0.0176609
0.998811 -0.0204617 -0.0185559
0.998847 -0.0205669 -0.0194536
0.998886 -0.0206622 -0.0203528
0.998926 -0.0207459 -0.0212523
0.998967 -0.0208179 -0.0221506
0.999009 -0.0208765 -0.0230463
0.999053 -0.0209215 -0.0239377
0.999098 -0.0209511 -0.0248231
0.999145 -0.020965 -0.0257006
0.999192 -0.0209616 -0.0265682
0.999241 -0.0209404 -0.0274238
0.99929 -0.0208998 -0.0282651
0.99934 -0.0208392 -0.0290896
0.999391 -0.0207572 -0.0298947
0.999442 -0.0206532 -0.0306779
0.999494 -0.0205257 -0.0314361
0.999546 -0.0203742 -0.0321665
0.999598 -0.0201974 -0.0328659
0.99965 -0.019995 -0.033531
0.999702 -0.0197655 -0.0341585
0.999754 -0.019509 -0.0347451
0.999805 -0.0192243 -0.035287
0.999856 -0.0189114 -0.0357808
0.999906 -0.0185695 -0.0362228
0.999954 -0.0181991 -0.0366093
1 -0.0177994 -0.0369367
1.00005 -0.0173713 -0.0372013
1.00009 -0.0169145 -0.0373995
1.00013 -0.0164301 -0.0375279
1.00018 -0.0159185 -0.037583
1.00021 -0.015381 -0.0375617
1.00025 -0.0148184 -0.0374609
1.00028 -0.0142327 -0.0372778
1.00032 -0.013625 -0.0370099
1.00034 -0.0129978 -0.036655
1.00037 -0.0123528 -0.0362111
1.00039 -0.0116928 -0.0356767
1.00041 -0.01102 -0.0350506
1.00043 -0.0103377 -0.0343322
1.00044 -0.00964848 -0.0335211
1.00045 -0.00895603 -0.0326174
1.00046 -0.00826328 -0.0316217
1.00046 -0.00757421 -0.0305351
1.00046 -0.00689201 -0.0293592
1.00046 -0.00622088 -0.0280959
1.00045 -0.0055642 -0.0267476
1.00044 -0.00492626 -0.0253172
1.00043 -0.0043105 -0.023808
1.00042 -0.00372124 -0.0222234
1.0004 -0.00316187 -0.0205676
1.00038 -0.00263663 -0.0188445
1.00035 -0.00214878 -0.0170587
1.00033 -0.00170239 -0.0152147
1.0003 -0.00130053 -0.0133173
1.00027 -0.00094703 -0.0113711
1.00024 -0.000644735 -0.00938103
1.00021 -0.000397224 -0.00735163
1.00017 -0.000207083 -0.00528747
1.00013 -7.76507e-05 -0.00319289
1.00009 -1.12924e-05 -0.00107186
0.999539 -2.1838e-06 0.000624618
0.999532 -1.39459e-05 0.00183386
0.999525 -3.78574e-05 0.00300236
0.999518 -7.24936e-05 0.00413026
0.999512 -0.000118514 0.00521776
0.999505 -0.000174448 0.00626512
0.999499 -0.000240914 0.00727266
0.999493 -0.000316406 0.00824077
0.999488 -0.000401515 0.00916989
0.999482 -0.000494714 0.0100605
0.999477 -0.000596575 0.0109132
0.999472 -0.000705562 0.0117285
0.999467 -0.000822241 0.0125072
0.999462 -0.000945078 0.0132498
0.999458 -0.00107464 0.0139572
0.999453 -0.00120941 0.01463
0.999449 -0.00134996 0.015269
0.999444 -0.00149479 0.0158751
0.99944 -0.0016445 0.0164491
0.999436 -0.00179761 0.0169918
0.999432 -0.00195475 0.0175042
0.999428 -0.00211446 0.017987
0.999424 -0.0022774 0.0184411
0.99942 -0.00244215 0.0188675
0.999416 -0.00260939 0.019267
0.999412 -0.00277776 0.0196405
0.999408 -0.00294795 0.0199888
0.999403 -0.00311864 0.0203129
0.999399 -0.00329056 0.0206136
0.999395 -0.00346243 0.0208917
0.99939 -0.003635 0.021148
0.999385 -0.00380704 0.0213833
0.99938 -0.00397933 0.0215985
0.999375 -0.00415067 0.0217943
0.99937 -0.00432187 0.0219714
0.999365 -0.00449177 0.0221305
0.999359 -0.00466121 0.0222724
0.999353 -0.00482907 0.0223977
0.999347 -0.0049962 0.0225071
0.99934 -0.00516152 0.0226012
0.999334 -0.0053259 0.0226805
0.999327 -0.0054883 0.0227457
0.999319 -0.00564959 0.0227972
0.999312 -0.00580878 0.0228356
0.999304 -0.00596676 0.0228614
0.999296 -0.00612254 0.022875
0.999287 -0.00627705 0.0228769
0.999278 -0.00642933 0.0228675
0.999269 -0.0065803 0.0228471
0.999259 -0.00672902 0.0228161
0.99925 -0.00687645 0.0227749
0.999239 -0.00702166 0.0227237
0.999229 -0.0071656 0.0226628
0.999218 -0.00730738 0.0225925
0.999206 -0.00744796 0.0225131
0.999195 -0.00758645 0.0224248
0.999183 -0.00772382 0.0223276
0.99917 -0.00785921 0.022222
0.999158 -0.00799358 0.0221079
0.999145 -0.0081261 0.0219856
0.999131 -0.00825771 0.0218551
0.999118 -0.0083876 0.0217167
0.999104 -0.00851673 0.0215703
0.999089 -0.00864429 0.021416
0.999075 -0.00877123 0.021254
0.99906 -0.00889676 0.0210842
0.999044 -0.00902183 0.0209067
0.999029 -0.00914567 0.0207216
0.999013 -0.00926921 0.0205288
0.998997 -0.00939169 0.0203283
0.998981 -0.00951406 0.0201201
0.998964 -0.00963554 0.0199043
0.998947 -0.00975709 0.0196807
0.99893 -0.00987794 0.0194494
0.998913 -0.00999904 0.0192102
0.998896 -0.0101196 0.0189632
0.998878 -0.0102407 0.0187083
0.99886 -0.0103614 0.0184454
0.998843 -0.0104827 0.0181744
0.998825 -0.0106039 0.0178952
0.998807 -0.0107259 0.0176078
0.998789 -0.010848 0.0173121
0.998771 -0.010971 0.017008
0.998753 -0.0110943 0.0166953
0.998735 -0.0112187 0.0163739
0.998717 -0.0113436 0.0160439
0.998699 -0.0114698 0.0157049
0.998681 -0.0115966 0.015357
0.998663 -0.0117249 0.015
0.998645 -0.011854 0.0146338
0.998628 -0.0119847 0.0142582
0.998611 -0.0121164 0.0138732
0.998594 -0.0122499 0.0134786
0.998577 -0.0123844 0.0130742
0.998561 -0.0125208 0.01266
0.998545 -0.0126585 0.0122358
0.998529 -0.0127983 0.0118016
0.998514 -0.0129393 0.011357
0.998499 -0.0130826 0.0109022
0.998484 -0.0132272 0.0104368
0.99847 -0.0133741 0.00996078
0.998457 -0.0135225 0.00947403
0.998444 -0.0136733 0.0089764
0.998432 -0.0138256 0.00846778
0.998421 -0.0139803 0.00794805
0.99841 -0.0141365 0.00741708
0.9984 -0.0142952 0.00687478
0.998391 -0.0144555 0.00632102
0.998382 -0.0146181 0.0057557
0.998375 -0.0147823 0.00517873
0.998368 -0.0149488 0.00459
0.998362 -0.0151168 0.00398945
0.998358 -0.015287 0.00337697
0.998354 -0.0154586 0.00275252
0.998351 -0.0156323 0.00211601
0.99835 -0.0158072 0.0014674
0.998349 -0.015984 0.000806657
0.99835 -0.0161617 0.00013374
0.998352 -0.0163411 -0.000551362
0.998356 -0.0165212 -0.00124865
0.99836 -0.0167027 -0.00195811
0.998366 -0.0168844 -0.0026797
0.998373 -0.0170671 -0.00341337
0.998382 -0.0172497 -0.00415905
0.998392 -0.0174327 -0.00491663
0.998404 -0.0176151 -0.005686
0.998417 -0.0177974 -0.00646699
0.998431 -0.0179784 -0.00725941
0.998448 -0.0181586 -0.00806306
0.998465 -0.0183369 -0.00887767
0.998485 -0.0185135 -0.00970294
0.998506 -0.0186873 -0.0105385
0.998528 -0.0188586 -0.0113841
0.998552 -0.019026 -0.0122391
0.998578 -0.0191899 -0.0131031
0.998606 -0.0193488 -0.0139755
0.998635 -0.019503 -0.0148558
0.998666 -0.0196509 -0.0157431
0.998698 -0.0197927 -0.0166368
0.998732 -0.0199269 -0.017536
0.998768 -0.0200535 -0.0184398
0.998805 -0.0201709 -0.019347
0.998844 -0.0202789 -0.0202566
0.998884 -0.0203761 -0.0211674
0.998926 -0.0204621 -0.022078
0.998969 -0.0205354 -0.0229868
0.999013 -0.0205956 -0.0238924
0.999059 -0.020641 -0.0247931
0.999106 -0.0206713 -0.0256868
0.999155 -0.0206847 -0.0265718
0.999204 -0.0206808 -0.0274457
0.999254 -0.0206579 -0.0283065
0.999305 -0.0206154 -0.0291515
0.999357 -0.0205518 -0.0299782
0.99941 -0.0204665 -0.030784
0.999463 -0.0203578 -0.0315659
0.999516 -0.0202254 -0.0323208
0.99957 -0.0200676 -0.0330457
0.999624 -0.0198842 -0.0337372
0.999677 -0.0196737 -0.0343918
0.999731 -0.0194359 -0.0350061
0.999784 -0.0191696 -0.0355764
0.999836 -0.0188747 -0.036099
0.999887 -0.0185504 -0.0365701
0.999938 -0.0181969 -0.0369859
0.999987 -0.0178135 -0.0373424
1.00004 -0.0174009 -0.037636
1.00008 -0.0169587 -0.0378628
1.00013 -0.0164879 -0.0380192
1.00017 -0.0159888 -0.0381014
1.00021 -0.0154628 -0.0381062
1.00025 -0.0149104 -0.0380301
1.00028 -0.0143336 -0.0378703
1.00032 -0.0137335 -0.0376238
1.00035 -0.0131125 -0.0372883
1.00037 -0.0124723 -0.0368615
1.0004 -0.0118157 -0.0363417
1.00042 -0.011145 -0.0357276
1.00044 -0.0104633 -0.035018
1.00045 -0.00977344 -0.0342126
1.00046 -0.00907902 -0.0333114
1.00047 -0.00838307 -0.0323146
1.00048 -0.00768966 -0.0312233
1.00048 -0.00700208 -0.030039
1.00047 -0.00632465 -0.0287633
1.00047 -0.00566085 -0.0273989
1.00046 -0.00501514 -0.0259483
1.00045 -0.00439108 -0.024415
1.00043 -0.00379316 -0.0228024
1.00042 -0.00322492 -0.0211146
1.0004 -0.00269078 -0.0193558
1.00037 -0.00219415 -0.0175304
1.00035 -0.00173929 -0.0156433
1.00032 -0.00132942 -0.0136991
1.00029 -0.000968572 -0.0117028
1.00026 -0.000659734 -0.00965929
1.00022 -0.000406667 -0.0075733
1.00019 -0.000212111 -0.0054495
1.00015 -7.95781e-05 -0.00329234
1.00011 -1.15807e-05 -0.00110591
0.999514 -2.18565e-06 0.000630697
0.999507 -1.39536e-05 0.00185177
0.9995 -3.78846e-05 0.00303175
0.999493 -7.25457e-05 0.00417074
0.999487 -0.000118601 0.00526891
0.999481 -0.000174566 0.00632652
0.999475 -0.000241059 0.00734386
0.999469 -0.000316561 0.00832131
0.999463 -0.000401658 0.00925929
0.999458 -0.000494805 0.0101583
0.999452 -0.000596571 0.0110189
0.999447 -0.0007054 0.0118416
0.999442 -0.000821854 0.0126272
0.999438 -0.000944378 0.0133762
0.999433 -0.00107354 0.0140895
0.999429 -0.00120779 0.0147677
0.999424 -0.00134771 0.0154118
0.99942 -0.00149178 0.0160224
0.999416 -0.00164059 0.0166005
0.999412 -0.00179265 0.0171468
0.999408 -0.00194857 0.0176624
0.999404 -0.00210691 0.018148
0.9994 -0.0022683 0.0186046
0.999396 -0.00243132 0.0190331
0.999392 -0.00259666 0.0194343
0.999388 -0.00276292 0.0198091
0.999384 -0.00293082 0.0201586
0.99938 -0.00309902 0.0204834
0.999376 -0.00326825 0.0207846
0.999372 -0.00343722 0.0210629
0.999367 -0.00360671 0.0213192
0.999363 -0.00377545 0.0215543
0.999358 -0.00394425 0.021769
0.999353 -0.00411189 0.0219641
0.999348 -0.0042792 0.0221404
0.999343 -0.00444502 0.0222986
0.999337 -0.00461018 0.0224393
0.999331 -0.00477357 0.0225634
0.999325 -0.00493604 0.0226714
0.999319 -0.00509652 0.022764
0.999312 -0.00525588 0.0228418
0.999305 -0.00541309 0.0229053
0.999298 -0.00556902 0.0229552
0.999291 -0.00572268 0.0229918
0.999283 -0.00587498 0.0230158
0.999275 -0.00602492 0.0230277
0.999266 -0.00617345 0.0230277
0.999257 -0.00631959 0.0230164
0.999248 -0.00646429 0.0229942
0.999239 -0.00660661 0.0229614
0.999229 -0.00674751 0.0229183
0.999219 -0.00688607 0.0228653
0.999208 -0.00702325 0.0228026
0.999197 -0.00715816 0.0227306
0.999186 -0.00729176 0.0226495
0.999174 -0.00742318 0.0225595
0.999162 -0.00755339 0.0224608
0.99915 -0.00768153 0.0223536
0.999137 -0.00780857 0.022238
0.999124 -0.00793368 0.0221143
0.99911 -0.00805782 0.0219825
0.999097 -0.00818018 0.0218427
0.999082 -0.00830171 0.0216951
0.999068 -0.00842162 0.0215398
0.999053 -0.00854087 0.0213767
0.999038 -0.00865866 0.0212059
0.999023 -0.00877597 0.0210276
0.999007 -0.008892 0.0208417
0.998991 -0.00900773 0.0206482
0.998975 -0.00912236 0.0204471
0.998958 -0.00923688 0.0202384
0.998941 -0.00935049 0.0200222
0.998924 -0.00946418 0.0197983
0.998907 -0.00957717 0.0195667
0.99889 -0.00969042 0.0193274
0.998872 -0.00980317 0.0190804
0.998854 -0.00991638 0.0188255
0.998836 -0.0100293 0.0185628
0.998818 -0.0101429 0.018292
0.9988 -0.0102563 0.0180132
0.998782 -0.0103707 0.0177263
0.998763 -0.0104851 0.0174311
0.998745 -0.0106005 0.0171276
0.998727 -0.0107163 0.0168156
0.998708 -0.0108333 0.0164951
0.99869 -0.0109508 0.016166
0.998672 -0.0110697 0.015828
0.998653 -0.0111893 0.0154812
0.998635 -0.0113105 0.0151254
0.998617 -0.0114325 0.0147604
0.998599 -0.0115563 0.0143862
0.998582 -0.0116811 0.0140026
0.998564 -0.0118079 0.0136094
0.998547 -0.0119358 0.0132067
0.99853 -0.0120659 0.0127941
0.998514 -0.0121972 0.0123716
0.998498 -0.0123308 0.0119391
0.998482 -0.0124659 0.0114964
0.998467 -0.0126033 0.0110434
0.998452 -0.0127423 0.01058
0.998438 -0.0128837 0.0101059
0.998424 -0.0130268 0.00962118
0.998411 -0.0131725 0.00912559
0.998398 -0.0133199 0.00861904
0.998386 -0.0134699 0.0081014
0.998375 -0.0136217 0.00757253
0.998364 -0.0137761 0.00703233
0.998355 -0.0139324 0.00648068
0.998346 -0.0140913 0.00591745
0.998338 -0.0142521 0.00534255
0.998331 -0.0144154 0.00475587
0.998325 -0.0145805 0.00415731
0.99832 -0.0147482 0.00354679
0.998315 -0.0149175 0.00292421
0.998312 -0.0150892 0.00228952
0.99831 -0.0152625 0.00164263
0.99831 -0.015438 0.000983493
0.99831 -0.0156149 0.000312069
0.998312 -0.0157938 -0.000371676
0.998315 -0.0159737 -0.00106776
0.998319 -0.0161555 -0.00177618
0.998325 -0.0163379 -0.00249693
0.998332 -0.0165217 -0.00322997
0.99834 -0.0167059 -0.00397525
0.99835 -0.016891 -0.00473269
0.998361 -0.0170759 -0.00550219
0.998374 -0.0172612 -0.00628362
0.998388 -0.0174458 -0.00707682
0.998404 -0.0176301 -0.0078816
0.998422 -0.0178129 -0.00869772
0.998441 -0.0179947 -0.00952493
0.998462 -0.0181742 -0.0103629
0.998485 -0.0183518 -0.0112113
0.998509 -0.0185261 -0.0120697
0.998535 -0.0186975 -0.0129377
0.998562 -0.0188646 -0.0138147
0.998591 -0.0190275 -0.0147001
0.998622 -0.0191849 -0.0155933
0.998655 -0.0193367 -0.0164935
0.998689 -0.0194816 -0.0174
0.998725 -0.0196196 -0.0183118
0.998763 -0.019749 -0.019228
0.998802 -0.0198697 -0.0201474
0.998843 -0.0199802 -0.0210688
0.998885 -0.0200802 -0.021991
0.998929 -0.0201681 -0.0229125
0.998974 -0.0202435 -0.0238317
0.999021 -0.0203047 -0.0247469
0.999068 -0.0203514 -0.0256564
0.999118 -0.0203818 -0.0265582
0.999168 -0.0203953 -0.0274501
0.999219 -0.0203903 -0.0283298
0.999271 -0.0203663 -0.029195
0.999324 -0.0203213 -0.030043
0.999378 -0.0202551 -0.0308711
0.999432 -0.0201657 -0.0316764
0.999487 -0.0200528 -0.0324558
0.999542 -0.0199146 -0.0332062
0.999597 -0.0197508 -0.033924
0.999653 -0.0195599 -0.0346059
0.999708 -0.0193415 -0.0352482
0.999762 -0.0190944 -0.0358472
0.999816 -0.0188184 -0.036399
0.99987 -0.0185124 -0.0368997
0.999922 -0.0181768 -0.0373452
0.999973 -0.0178106 -0.0377317
1.00002 -0.0174144 -0.0380551
1.00007 -0.0169877 -0.0383115
1.00012 -0.0165316 -0.0384968
1.00016 -0.0160461 -0.0386073
1.0002 -0.0155325 -0.0386393
1.00025 -0.0149913 -0.0385893
1.00028 -0.0144244 -0.0384539
1.00032 -0.0138329 -0.0382303
1.00035 -0.0132191 -0.0379155
1.00038 -0.0125847 -0.0375073
1.00041 -0.0119325 -0.0370035
1.00043 -0.0112646 -0.0364027
1.00045 -0.0105844 -0.0357034
1.00046 -0.0098946 -0.0349052
1.00048 -0.00919889 -0.0340076
1.00049 -0.00850036 -0.033011
1.00049 -0.00780317 -0.0319161
1.00049 -0.0071107 -0.0307243
1.00049 -0.00642739 -0.0294373
1.00049 -0.00575684 -0.0280574
1.00048 -0.00510365 -0.0265873
1.00047 -0.00447152 -0.0250303
1.00045 -0.00386512 -0.02339
1.00044 -0.00328813 -0.0216704
1.00042 -0.00274516 -0.0198758
1.00039 -0.0022398 -0.0180108
1.00037 -0.00177647 -0.0160801
1.00034 -0.00135858 -0.0140886
1.00031 -0.000990341 -0.0120415
1.00027 -0.00067491 -0.00994364
1.00024 -0.000416233 -0.00779999
1.0002 -0.000217211 -0.00561532
1.00016 -8.15352e-05 -0.0033942
1.00012 -1.18739e-05 -0.00114082
0.999489 -2.19042e-06 0.000636784
0.999482 -1.39813e-05 0.00186971
0.999475 -3.79645e-05 0.00306118
0.999469 -7.26977e-05 0.00421127
0.999462 -0.000118847 0.00532014
0.999456 -0.000174915 0.00638799
0.99945 -0.000241519 0.00741513
0.999444 -0.000317121 0.00840189
0.999438 -0.000402303 0.00934871
0.999433 -0.0004955 0.0102561
0.999427 -0.000597276 0.0111245
0.999422 -0.000706054 0.0119545
0.999418 -0.00082239 0.0127469
0.999413 -0.000944708 0.0135023
0.999408 -0.00107357 0.0142214
0.999404 -0.0012074 0.014905
0.9994 -0.00134679 0.0155539
0.999396 -0.00149018 0.0161689
0.999392 -0.00163817 0.0167509
0.999388 -0.00178926 0.0173007
0.999384 -0.00194404 0.0178194
0.99938 -0.00210106 0.0183076
0.999376 -0.00226095 0.0187665
