200 200
0.999427 -0.023083 -0.00194174
0.999433 -0.0232039 -0.00252232
0.999441 -0.0233185 -0.00310917
0.999449 -0.0234259 -0.00370198
0.999457 -0.0235262 -0.00430037
0.999467 -0.0236188 -0.00490395
0.999477 -0.0237036 -0.0055123
0.999488 -0.02378 -0.00612498
0.9995 -0.0238479 -0.00674151
0.999512 -0.0239067 -0.00736138
0.999526 -0.0239563 -0.00798404
0.99954 -0.023996 -0.00860893
0.999554 -0.0240257 -0.00923543
0.99957 -0.0240448 -0.0098629
0.999586 -0.0240532 -0.0104907
0.999603 -0.02405 -0.011118
0.999621 -0.0240354 -0.0117441
0.999639 -0.0240085 -0.0123683
0.999658 -0.0239692 -0.0129896
0.999678 -0.0239169 -0.0136073
0.999698 -0.0238514 -0.0142204
0.999719 -0.023772 -0.0148279
0.99974 -0.0236788 -0.0154288
0.999762 -0.0235708 -0.0160222
0.999784 -0.0234483 -0.0166069
0.999807 -0.0233103 -0.0171819
0.99983 -0.023157 -0.017746
0.999853 -0.0229877 -0.0182979
0.999877 -0.0228024 -0.0188366
0.999901 -0.0226006 -0.0193608
0.999925 -0.0223822 -0.0198691
0.999949 -0.0221469 -0.0203603
0.999973 -0.0218946 -0.020833
0.999997 -0.021625 -0.021286
1.00002 -0.0213383 -0.0217178
1.00005 -0.0210342 -0.0221271
1.00007 -0.0207128 -0.0225125
1.00009 -0.0203741 -0.0228726
1.00012 -0.0200183 -0.0232061
1.00014 -0.0196454 -0.0235116
1.00016 -0.0192559 -0.0237878
1.00018 -0.0188498 -0.0240333
1.0002 -0.0184277 -0.0242469
1.00022 -0.0179897 -0.0244273
1.00024 -0.0175367 -0.0245733
1.00026 -0.017069 -0.0246839
1.00028 -0.0165875 -0.0247579
1.0003 -0.0160926 -0.0247944
1.00031 -0.0155854 -0.0247923
1.00033 -0.0150666 -0.024751
1.00034 -0.0145373 -0.0246697
1.00036 -0.0139983 -0.0245477
1.00037 -0.013451 -0.0243846
1.00038 -0.0128962 -0.0241799
1.00039 -0.0123356 -0.0239335
1.00039 -0.0117701 -0.0236451
1.0004 -0.0112014 -0.0233148
1.0004 -0.0106305 -0.0229428
1.00041 -0.0100593 -0.0225293
1.00041 -0.00948903 -0.0220749
1.00041 -0.00892142 -0.02158
1.00041 -0.00835782 -0.0210455
1.00041 -0.00780008 -0.0204722
1.00041 -0.00724958 -0.0198612
1.0004 -0.00670818 -0.0192137
1.0004 -0.00617725 -0.018531
1.00039 -0.00565867 -0.0178146
1.00038 -0.00515379 -0.0170661
1.00037 -0.00466444 -0.0162873
1.00036 -0.00419192 -0.0154799
1.00035 -0.00373801 -0.0146459
1.00034 -0.00330391 -0.0137874
1.00032 -0.00289131 -0.0129065
1.00031 -0.00250133 -0.0120054
1.0003 -0.00213553 -0.0110864
1.00028 -0.00179491 -0.0101518
1.00026 -0.00148089 -0.00920398
1.00025 -0.00119435 -0.00824536
1.00023 -0.000936574 -0.00727833
1.00021 -0.000708274 -0.00630533
1.00019 -0.000510598 -0.00532876
1.00017 -0.00034412 -0.00435101
1.00015 -0.000209838 -0.00337445
1.00013 -0.000108187 -0.00240141
1.00011 -4.00323e-05 -0.00143416
1.00009 -5.67944e-06 -0.000474849
1.00005 -2.40722e-06 0.000468364
1.00004 -1.59425e-05 0.00137493
1.00003 -4.33052e-05 0.00225092
1.00002 -8.30778e-05 0.00309661
1.00002 -0.000135664 0.00391232
1.00001 -0.000199662 0.0046984
1 -0.000275492 0.00545526
0.999996 -0.000361768 0.00618332
0.999989 -0.000458925 0.00688303
0.999983 -0.000565597 0.00755489
0.999978 -0.000682236 0.00819938
0.999972 -0.000807495 0.00881705
0.999967 -0.000941843 0.00940842
0.999961 -0.00108396 0.00997405
0.999956 -0.00123432 0.0105145
0.999952 -0.00139163 0.0110304
0.999947 -0.0015564 0.0115222
0.999942 -0.00172735 0.0119907
0.999937 -0.001905 0.0124362
0.999933 -0.00208811 0.0128596
0.999928 -0.00227721 0.0132613
0.999924 -0.00247108 0.0136419
0.999919 -0.00267029 0.0140021
0.999915 -0.00287363 0.0143424
0.999911 -0.00308169 0.0146633
0.999906 -0.0032933 0.0149656
0.999902 -0.00350906 0.0152496
0.999897 -0.00372784 0.0155159
0.999892 -0.00395023 0.0157651
0.999888 -0.00417514 0.0159978
0.999883 -0.00440319 0.0162143
0.999878 -0.00463331 0.0164153
0.999873 -0.00486613 0.0166011
0.999868 -0.00510061 0.0167723
0.999863 -0.00533739 0.0169292
0.999858 -0.00557547 0.0170724
0.999853 -0.00581549 0.0172022
0.999847 -0.00605648 0.017319
0.999842 -0.0062991 0.0174233
0.999836 -0.00654239 0.0175153
0.99983 -0.00678702 0.0175954
0.999824 -0.00703207 0.0176639
0.999818 -0.0072782 0.0177212
0.999812 -0.00752453 0.0177675
0.999805 -0.00777171 0.0178031
0.999799 -0.0080189 0.0178282
0.999792 -0.00826675 0.0178432
0.999785 -0.00851442 0.0178482
0.999778 -0.00876258 0.0178434
0.999771 -0.00901042 0.017829
0.999763 -0.00925861 0.0178052
0.999756 -0.00950634 0.0177721
0.999748 -0.00975428 0.0177299
0.99974 -0.0100017 0.0176788
0.999732 -0.0102492 0.0176188
0.999724 -0.010496 0.01755
0.999716 -0.0107428 0.0174726
0.999708 -0.0109889 0.0173866
0.999699 -0.0112349 0.0172921
0.999691 -0.0114802 0.0171892
0.999682 -0.0117252 0.0170778
0.999673 -0.0119694 0.0169581
0.999664 -0.0122134 0.0168301
0.999655 -0.0124564 0.0166937
0.999646 -0.0126992 0.0165491
0.999637 -0.012941 0.0163961
0.999628 -0.0131824 0.0162349
0.999619 -0.0134229 0.0160653
0.99961 -0.0136629 0.0158874
0.9996 -0.0139019 0.0157012
0.999591 -0.0141404 0.0155066
0.999581 -0.0143778 0.0153036
0.999572 -0.0146147 0.0150922
0.999563 -0.0148504 0.0148724
0.999553 -0.0150856 0.014644
0.999544 -0.0153195 0.0144071
0.999535 -0.0155528 0.0141616
0.999525 -0.0157848 0.0139074
0.999516 -0.0160161 0.0136446
0.999507 -0.016246 0.013373
0.999498 -0.0164751 0.0130926
0.999489 -0.0167028 0.0128035
0.999481 -0.0169296 0.0125054
0.999472 -0.0171548 0.0121984
0.999464 -0.0173791 0.0118824
0.999455 -0.0176017 0.0115573
0.999447 -0.0178231 0.0112233
0.99944 -0.0180428 0.0108801
0.999432 -0.0182612 0.0105277
0.999425 -0.0184777 0.0101662
0.999418 -0.0186927 0.00979551
0.999411 -0.0189057 0.00941556
0.999405 -0.019117 0.00902635
0.999399 -0.0193261 0.00862789
0.999393 -0.0195334 0.00822014
0.999388 -0.0197381 0.00780313
0.999383 -0.0199409 0.00737684
0.999379 -0.0201409 0.0069413
0.999375 -0.0203386 0.00649652
0.999371 -0.0205333 0.00604254
0.999368 -0.0207254 0.00557939
0.999365 -0.0209143 0.00510714
0.999363 -0.0211002 0.00462583
0.999362 -0.0212825 0.00413555
0.999361 -0.0214616 0.00363637
0.99936 -0.0216367 0.0031284
0.999361 -0.0218082 0.00261175
0.999361 -0.0219753 0.00208655
0.999363 -0.0221384 0.00155294
0.999365 -0.0222966 0.00101108
0.999368 -0.0224504 0.000461153
0.999371 -0.0225988 -9.66536e-05
0.999376 -0.0227423 -0.000662121
0.99938 -0.0228799 -0.00123501
0.999386 -0.023012 -0.00181507
0.999392 -0.0231378 -0.00240202
0.9994 -0.0232574 -0.00299556
0.999407 -0.02337 -0.00359535
0.999416 -0.0234759 -0.00420105
0.999425 -0.0235742 -0.00481227
0.999436 -0.023665 -0.00542861
0.999447 -0.0237476 -0.00604962
0.999458 -0.023822 -0.00667485
0.999471 -0.0238875 -0.00730378
0.999484 -0.023944 -0.00793588
0.999498 -0.0239909 -0.00857059
0.999513 -0.024028 -0.00920731
0.999529 -0.0240546 -0.00984539
0.999545 -0.0240707 -0.0104842
0.999563 -0.0240755 -0.0111229
0.999581 -0.0240689 -0.0117609
0.999599 -0.0240502 -0.0123973
0.999618 -0.0240193 -0.0130313
0.999638 -0.0239755 -0.013662
0.999659 -0.0239186 -0.0142885
0.99968 -0.0238479 -0.0149099
0.999702 -0.0237634 -0.0155251
0.999724 -0.0236642 -0.0161332
0.999747 -0.0235505 -0.0167329
0.99977 -0.0234213 -0.0173233
0.999794 -0.0232768 -0.0179031
0.999818 -0.0231162 -0.0184711
0.999843 -0.0229395 -0.0190261
0.999867 -0.0227461 -0.0195669
0.999892 -0.0225361 -0.020092
0.999917 -0.0223089 -0.0206003
0.999942 -0.0220646 -0.0210903
0.999967 -0.0218026 -0.0215606
0.999992 -0.0215233 -0.0220099
1.00002 -0.0212262 -0.0224367
1.00004 -0.0209116 -0.0228396
1.00007 -0.0205792 -0.0232171
1.00009 -0.0202293 -0.0235679
1.00011 -0.0198618 -0.0238906
1.00014 -0.0194773 -0.0241836
1.00016 -0.0190755 -0.0244457
1.00018 -0.0186573 -0.0246755
1.0002 -0.0182226 -0.0248716
1.00023 -0.0177723 -0.0250329
1.00025 -0.0173067 -0.0251581
1.00026 -0.0168265 -0.025246
1.00028 -0.0163323 -0.0252956
1.0003 -0.0158252 -0.0253059
1.00032 -0.0153057 -0.025276
1.00033 -0.014775 -0.0252051
1.00034 -0.014234 -0.0250925
1.00036 -0.0136839 -0.0249376
1.00037 -0.0131258 -0.02474
1.00038 -0.012561 -0.0244993
1.00039 -0.0119907 -0.0242153
1.00039 -0.0114166 -0.023888
1.0004 -0.0108397 -0.0235175
1.0004 -0.0102619 -0.0231041
1.00041 -0.00968438 -0.0226481
1.00041 -0.00910908 -0.0221501
1.00041 -0.00853731 -0.0216108
1.00041 -0.007971 -0.0210312
1.0004 -0.00741155 -0.0204122
1.0004 -0.00686089 -0.0197551
1.00039 -0.00632046 -0.0190611
1.00039 -0.00579218 -0.0183317
1.00038 -0.00527747 -0.0175687
1.00037 -0.00477823 -0.0167736
1.00036 -0.00429582 -0.0159485
1.00035 -0.00383209 -0.0150952
1.00034 -0.00338832 -0.014216
1.00032 -0.00296625 -0.0133129
1.00031 -0.00256708 -0.0123882
1.00029 -0.00219243 -0.0114443
1.00028 -0.00184337 -0.0104836
1.00026 -0.0015214 -0.00950849
1.00024 -0.00122744 -0.00852145
1.00023 -0.000962841 -0.00752497
1.00021 -0.000728382 -0.00652156
1.00019 -0.000525269 -0.00551368
1.00017 -0.000354127 -0.00450382
1.00015 -0.000216015 -0.00349441
1.00013 -0.000111413 -0.00248784
1.00011 -4.12441e-05 -0.00148644
1.00009 -5.85572e-06 -0.00049244
1.00003 -2.39318e-06 0.00047542
1.00002 -1.58369e-05 0.00139559
1.00001 -4.30321e-05 0.00228468
1 -8.25572e-05 0.00314296
0.999997 -0.000134833 0.00397076
0.99999 -0.000198453 0.00476845
0.999984 -0.000273852 0.00553643
0.999977 -0.000359638 0.00627513
0.999971 -0.000456261 0.00698503
0.999965 -0.000562347 0.00766662
0.999959 -0.000678361 0.0083204
0.999954 -0.000802948 0.0089469
0.999948 -0.00093659 0.00954669
0.999943 -0.00107795 0.0101203
0.999938 -0.00122753 0.0106684
0.999933 -0.00138402 0.0111914
0.999928 -0.00154793 0.0116901
0.999924 -0.00171798 0.0121649
0.999919 -0.00189471 0.0126166
0.999914 -0.00207684 0.0130457
0.99991 -0.00226494 0.0134527
0.999905 -0.00245776 0.0138384
0.999901 -0.00265589 0.0142033
0.999896 -0.00285812 0.014548
0.999892 -0.00306502 0.0148731
0.999887 -0.00327544 0.0151791
0.999883 -0.00348996 0.0154667
0.999878 -0.00370745 0.0157363
0.999874 -0.00392853 0.0159886
0.999869 -0.00415208 0.016224
0.999864 -0.00437873 0.0164432
0.999859 -0.0046074 0.0166465
0.999854 -0.00483874 0.0168345
0.999849 -0.00507168 0.0170076
0.999844 -0.0053069 0.0171663
0.999839 -0.00554336 0.0173111
0.999834 -0.00578173 0.0174423
0.999828 -0.00602102 0.0175604
0.999822 -0.00626189 0.0176658
0.999816 -0.0065034 0.0177588
0.999811 -0.00674621 0.0178397
0.999804 -0.00698939 0.017909
0.999798 -0.00723363 0.0179669
0.999792 -0.00747801 0.0180137
0.999785 -0.00772323 0.0180497
0.999778 -0.0079684 0.0180752
0.999771 -0.0082142 0.0180904
0.999764 -0.00845979 0.0180955
0.999757 -0.00870585 0.0180907
0.99975 -0.00895156 0.0180763
0.999742 -0.00919758 0.0180525
0.999735 -0.00944312 0.0180193
0.999727 -0.00968886 0.0179769
0.999719 -0.00993401 0.0179255
0.999711 -0.0101793 0.0178653
0.999702 -0.0104238 0.0177962
0.999694 -0.0106684 0.0177184
0.999685 -0.0109122 0.017632
0.999677 -0.0111559 0.017537
0.999668 -0.0113988 0.0174336
0.999659 -0.0116416 0.0173217
0.99965 -0.0118835 0.0172015
0.999641 -0.0121252 0.0170729
0.999632 -0.012366 0.0169359
0.999622 -0.0126064 0.0167906
0.999613 -0.012846 0.016637
0.999603 -0.0130852 0.0164751
0.999594 -0.0133234 0.0163048
0.999584 -0.0135613 0.0161262
0.999575 -0.0137981 0.0159393
0.999565 -0.0140345 0.0157439
0.999555 -0.0142699 0.0155401
0.999545 -0.0145047 0.0153279
0.999536 -0.0147385 0.0151072
0.999526 -0.0149717 0.0148779
0.999516 -0.0152038 0.0146401
0.999507 -0.0154353 0.0143937
0.999497 -0.0156655 0.0141386
0.999488 -0.0158952 0.0138747
0.999478 -0.0161235 0.0136021
0.999469 -0.0163511 0.0133206
0.99946 -0.0165774 0.0130303
0.999451 -0.0168028 0.0127311
0.999442 -0.0170268 0.0124228
0.999433 -0.0172499 0.0121055
0.999424 -0.0174715 0.0117792
0.999416 -0.017692 0.0114437
0.999408 -0.0179109 0.011099
0.9994 -0.0181287 0.0107452
0.999392 -0.0183446 0.010382
0.999385 -0.0185592 0.0100096
0.999378 -0.0187719 0.00962787
0.999371 -0.0189832 0.00923679
0.999365 -0.0191923 0.00883634
0.999358 -0.0193997 0.00842652
0.999353 -0.0196048 0.00800732
0.999348 -0.0198081 0.00757872
0.999343 -0.0200088 0.00714075
0.999338 -0.0202073 0.00669341
0.999334 -0.0204031 0.00623673
0.999331 -0.0205965 0.00577074
0.999328 -0.0207868 0.00529549
0.999325 -0.0209743 0.00481102
0.999324 -0.0211585 0.0043174
0.999322 -0.0213397 0.00381472
0.999322 -0.0215171 0.00330305
0.999321 -0.021691 0.0027825
0.999322 -0.0218609 0.0022532
0.999323 -0.0220269 0.00171527
0.999325 -0.0221883 0.00116886
0.999328 -0.0223455 0.000614143
0.999331 -0.0224976 5.13041e-05
0.999335 -0.022645 -0.000519453
0.999339 -0.0227868 -0.0010979
0.999345 -0.0229233 -0.0016838
0.999351 -0.0230537 -0.00227688
0.999358 -0.0231782 -0.00287684
0.999366 -0.023296 -0.00348338
0.999374 -0.0234073 -0.00409614
0.999384 -0.0235113 -0.00471475
0.999394 -0.0236081 -0.00533883
0.999405 -0.0236968 -0.00596794
0.999416 -0.0237777 -0.00660161
0.999429 -0.0238498 -0.00723937
0.999442 -0.0239133 -0.00788069
0.999457 -0.0239672 -0.00852501
0.999472 -0.0240117 -0.00917173
0.999487 -0.0240459 -0.00982022
0.999504 -0.0240698 -0.0104698
0.999521 -0.0240826 -0.0111198
0.99954 -0.0240842 -0.0117694
0.999558 -0.0240739 -0.0124179
0.999578 -0.0240515 -0.0130644
0.999598 -0.0240163 -0.0137081
0.999619 -0.0239682 -0.014348
0.999641 -0.0239064 -0.0149832
0.999663 -0.0238309 -0.0156126
0.999686 -0.0237408 -0.0162352
0.99971 -0.0236361 -0.01685
0.999733 -0.023516 -0.0174557
0.999758 -0.0233806 -0.0180513
0.999783 -0.023229 -0.0186354
0.999808 -0.0230614 -0.0192069
0.999833 -0.0228769 -0.0197643
0.999859 -0.0226756 -0.0203065
0.999885 -0.022457 -0.020832
0.99991 -0.022221 -0.0213395
0.999937 -0.0219673 -0.0218274
0.999963 -0.0216959 -0.0222945
0.999988 -0.0214064 -0.0227391
1.00001 -0.021099 -0.0231598
1.00004 -0.0207734 -0.0235552
1.00007 -0.02043 -0.0239238
1.00009 -0.0200686 -0.024264
1.00011 -0.0196895 -0.0245745
1.00014 -0.0192928 -0.0248537
1.00016 -0.018879 -0.0251002
1.00018 -0.0184482 -0.0253127
1.00021 -0.0180012 -0.0254898
1.00023 -0.0175381 -0.0256302
1.00025 -0.01706 -0.0257328
1.00027 -0.0165671 -0.0257962
1.00028 -0.0160606 -0.0258196
1.0003 -0.0155409 -0.0258018
1.00032 -0.0150095 -0.025742
1.00033 -0.0144669 -0.0256395
1.00035 -0.0139146 -0.0254935
1.00036 -0.0133534 -0.0253036
1.00037 -0.012785 -0.0250693
1.00038 -0.0122103 -0.0247904
1.00039 -0.0116311 -0.0244667
1.00039 -0.0110485 -0.0240984
1.0004 -0.0104644 -0.0236855
1.0004 -0.00987999 -0.0232286
1.0004 -0.00929725 -0.022728
1.0004 -0.00871754 -0.0221845
1.0004 -0.00814284 -0.0215989
1.0004 -0.00757459 -0.0209723
1.0004 -0.00701479 -0.0203058
1.00039 -0.00646493 -0.0196007
1.00039 -0.00592702 -0.0188586
1.00038 -0.00540251 -0.0180811
1.00037 -0.00489338 -0.0172699
1.00036 -0.00440107 -0.016427
1.00035 -0.00392748 -0.0155544
1.00034 -0.00347397 -0.0146542
1.00032 -0.00304236 -0.0137287
1.00031 -0.0026339 -0.0127801
1.00029 -0.00225031 -0.011811
1.00028 -0.00189271 -0.0108237
1.00026 -0.00156266 -0.00982076
1.00024 -0.00126116 -0.00880473
1.00022 -0.000989631 -0.00777817
1.0002 -0.000748903 -0.00674365
1.00018 -0.000540251 -0.00570372
1.00016 -0.000364352 -0.00466094
1.00014 -0.000222331 -0.0036178
1.00012 -0.000114714 -0.00257678
1.0001 -4.24844e-05 -0.00154027
1.00008 -6.03632e-06 -0.000510565
1.00001 -2.37856e-06 0.00048243
1 -1.57274e-05 0.00141612
0.999993 -4.27488e-05 0.00231822
0.999986 -8.20173e-05 0.00318902
0.999978 -0.000133971 0.00402885
0.999971 -0.000197199 0.00483808
0.999965 -0.00027215 0.00561713
0.999958 -0.000357427 0.00636643
0.999952 -0.000453494 0.00708647
0.999946 -0.000558969 0.00777773
0.999941 -0.000674331 0.00844075
0.999935 -0.000798216 0.00907606
0.99993 -0.000931119 0.00968422
0.999925 -0.00107169 0.0102658
0.999919 -0.00122045 0.0108214
0.999915 -0.00137608 0.0113516
0.99991 -0.00153909 0.011857
0.999905 -0.0017082 0.0123383
0.9999 -0.00188394 0.012796
0.999896 -0.00206505 0.0132307
0.999891 -0.00225209 0.0136431
0.999887 -0.00244381 0.0140338
0.999882 -0.0026408 0.0144034
0.999878 -0.00284183 0.0147524
0.999873 -0.00304751 0.0150816
0.999869 -0.00325666 0.0153914
0.999864 -0.00346987 0.0156825
0.99986 -0.003686 0.0159554
0.999855 -0.00390568 0.0162107
0.99985 -0.00412777 0.0164489
0.999845 -0.00435293 0.0166706
0.99984 -0.00458006 0.0168762
0.999835 -0.00480981 0.0170663
0.99983 -0.00504112 0.0172413
0.999825 -0.00527466 0.0174018
0.99982 -0.00550939 0.0175481
0.999814 -0.00574599 0.0176807
0.999808 -0.00598345 0.0178001
0.999803 -0.00622247 0.0179065
0.999797 -0.00646206 0.0180005
0.999791 -0.00670292 0.0180822
0.999784 -0.0069441 0.0181522
0.999778 -0.0071863 0.0182107
0.999771 -0.0074286 0.0182579
0.999765 -0.00767169 0.0182943
0.999758 -0.0079147 0.0183201
0.999751 -0.00815831 0.0183354
0.999744 -0.00840166 0.0183407
0.999736 -0.00864545 0.0183359
0.999729 -0.00888885 0.0183215
0.999721 -0.00913255 0.0182975
0.999713 -0.00937573 0.0182642
0.999705 -0.00961908 0.0182216
0.999697 -0.00986182 0.01817
0.999689 -0.0101046 0.0181094
0.99968 -0.0103468 0.0180399
0.999672 -0.0105889 0.0179618
0.999663 -0.0108302 0.0178749
0.999654 -0.0110714 0.0177795
0.999645 -0.0113119 0.0176756
0.999636 -0.0115521 0.0175632
0.999626 -0.0117915 0.0174424
0.999617 -0.0120307 0.0173132
0.999608 -0.012269 0.0171757
0.999598 -0.012507 0.0170298
0.999588 -0.0127441 0.0168756
0.999579 -0.0129809 0.016713
0.999569 -0.0132167 0.016542
0.999559 -0.0134521 0.0163627
0.999549 -0.0136866 0.0161751
0.999539 -0.0139207 0.015979
0.999529 -0.0141537 0.0157745
0.999519 -0.0143863 0.0155615
0.999509 -0.0146179 0.01534
0.999499 -0.0148489 0.0151099
0.999489 -0.0150789 0.0148712
0.999479 -0.0153083 0.0146239
0.999469 -0.0155366 0.0143679
0.999459 -0.0157644 0.0141031
0.999449 -0.0159909 0.0138295
0.999439 -0.0162167 0.013547
0.99943 -0.0164413 0.0132557
0.99942 -0.0166652 0.0129553
0.999411 -0.0168877 0.012646
0.999402 -0.0171095 0.0123275
0.999393 -0.0173298 0.0119999
0.999384 -0.0175491 0.0116631
0.999375 -0.017767 0.0113171
0.999367 -0.0179838 0.0109618
0.999359 -0.0181989 0.0105972
0.999351 -0.0184129 0.0102232
0.999344 -0.0186251 0.00983986
0.999337 -0.0188359 0.00944705
0.99933 -0.0190448 0.00904479
0.999323 -0.0192522 0.00863305
0.999317 -0.0194574 0.00821182
0.999312 -0.0196609 0.00778109
0.999306 -0.0198621 0.00734087
0.999302 -0.0200613 0.00689115
0.999297 -0.0202579 0.00643196
0.999293 -0.0204522 0.00596332
0.99929 -0.0206437 0.00548527
0.999287 -0.0208327 0.00499784
0.999285 -0.0210185 0.0045011
0.999283 -0.0212015 0.00399512
0.999282 -0.021381 0.00347998
0.999282 -0.0215572 0.00295576
0.999282 -0.0217296 0.00242258
0.999283 -0.0218983 0.00188056
0.999285 -0.0220628 0.00132985
0.999287 -0.0222232 0.000770588
0.99929 -0.0223788 0.000202964
0.999293 -0.0225299 -0.000372834
0.999298 -0.0226757 -0.00095659
0.999303 -0.0228165 -0.00154807
0.999309 -0.0229514 -0.00214702
0.999316 -0.0230807 -0.00275315
0.999323 -0.0232036 -0.00336616
0.999332 -0.0233202 -0.00398573
0.999341 -0.0234297 -0.00461148
0.999351 -0.0235323 -0.00524303
0.999362 -0.0236272 -0.00587998
0.999374 -0.0237144 -0.00652186
0.999386 -0.0237932 -0.0071682
0.9994 -0.0238635 -0.00781848
0.999414 -0.0239246 -0.00847216
0.999429 -0.0239765 -0.00912866
0.999445 -0.0240183 -0.00978733
0.999462 -0.02405 -0.0104475
0.999479 -0.0240709 -0.0111086
0.999498 -0.0240808 -0.0117697
0.999517 -0.0240789 -0.0124301
0.999537 -0.0240652 -0.0130889
0.999558 -0.0240388 -0.0137454
0.999579 -0.0239997 -0.0143985
0.999601 -0.023947 -0.0150474
0.999624 -0.0238806 -0.0156909
0.999647 -0.0237998 -0.0163281
0.999671 -0.0237045 -0.0169578
0.999696 -0.0235938 -0.0175789
0.999721 -0.0234678 -0.0181902
0.999746 -0.0233256 -0.0187905
0.999772 -0.0231673 -0.0193785
0.999798 -0.0229921 -0.0199528
0.999824 -0.0228 -0.0205121
0.999851 -0.0225904 -0.0210551
0.999878 -0.0223634 -0.0215802
0.999905 -0.0221183 -0.022086
0.999932 -0.0218553 -0.0225711
0.999959 -0.0215739 -0.0230338
0.999986 -0.0212743 -0.0234728
1.00001 -0.0209561 -0.0238864
1.00004 -0.0206198 -0.0242731
1.00006 -0.0202649 -0.0246314
1.00009 -0.019892 -0.0249598
1.00012 -0.0195008 -0.0252566
1.00014 -0.0190921 -0.0255205
1.00016 -0.0186658 -0.0257499
1.00019 -0.0182227 -0.0259435
1.00021 -0.0177629 -0.0260998
1.00023 -0.0172873 -0.0262176
1.00025 -0.0167963 -0.0262956
1.00027 -0.0162909 -0.0263327
1.00029 -0.0157718 -0.0263278
1.0003 -0.0152401 -0.0262799
1.00032 -0.0146965 -0.0261881
1.00034 -0.0141424 -0.0260518
1.00035 -0.0135787 -0.0258703
1.00036 -0.0130071 -0.0256431
1.00037 -0.0124285 -0.02537
1.00038 -0.0118446 -0.0250506
1.00039 -0.0112567 -0.0246851
1.00039 -0.0106666 -0.0242735
1.0004 -0.0100756 -0.0238161
1.0004 -0.00948571 -0.0233135
1.0004 -0.0088983 -0.0227662
1.0004 -0.0083154 -0.0221751
1.0004 -0.00773853 -0.0215412
1.0004 -0.00716974 -0.0208657
1.00039 -0.00661056 -0.0201498
1.00039 -0.00606308 -0.0193952
1.00038 -0.00552881 -0.0186033
1.00037 -0.00500982 -0.0177761
1.00036 -0.00450759 -0.0169154
1.00035 -0.00402412 -0.0160233
1.00034 -0.00356082 -0.0151021
1.00032 -0.0031196 -0.0141539
1.00031 -0.00270178 -0.0131812
1.00029 -0.00230915 -0.0121864
1.00028 -0.00194289 -0.0111721
1.00026 -0.00160467 -0.0101409
1.00024 -0.00129552 -0.00909531
1.00022 -0.00101694 -0.00803803
1.0002 -0.000769837 -0.0069717
1.00018 -0.000555545 -0.00589896
1.00016 -0.000374797 -0.00482244
1.00014 -0.000228785 -0.0037447
1.00012 -0.000118089 -0.0026683
1.0001 -4.37537e-05 -0.00159569
1.00007 -6.22128e-06 -0.000529236
0.99999 -2.36343e-06 0.000489391
0.999981 -1.56145e-05 0.00143651
0.999974 -4.24565e-05 0.00235155
0.999966 -8.14603e-05 0.00323479
0.999959 -0.000133082 0.00408658
0.999952 -0.000195903 0.00490729
0.999946 -0.000270392 0.00569734
0.999939 -0.000355142 0.00645719
0.999933 -0.000450633 0.00718731
0.999927 -0.000555476 0.00788821
0.999922 -0.000670162 0.00856042
0.999916 -0.000793319 0.00920448
0.999911 -0.000925453 0.00982098
0.999906 -0.00106521 0.0104105
0.999901 -0.00121312 0.0109736
0.999896 -0.00136783 0.0115109
0.999891 -0.00152991 0.0120231
0.999886 -0.00169802 0.0125107
0.999881 -0.00187274 0.0129743
0.999877 -0.00205278 0.0134147
0.999872 -0.0022387 0.0138324
0.999868 -0.00242926 0.014228
0.999863 -0.00262505 0.0146022
0.999859 -0.00282483 0.0149556
0.999854 -0.00302922 0.0152888
0.99985 -0.00323702 0.0156024
0.999845 -0.00344885 0.0158969
0.99984 -0.00366354 0.0161731
0.999836 -0.00388173 0.0164313
0.999831 -0.00410229 0.0166722
0.999826 -0.00432587 0.0168964
0.999821 -0.00455135 0.0171043
0.999816 -0.00477942 0.0172965
0.999811 -0.00500899 0.0174734
0.999805 -0.00524074 0.0176355
0.9998 -0.00547363 0.0177833
0.999794 -0.00570834 0.0179173
0.999789 -0.00594386 0.0180378
0.999783 -0.00618089 0.0181453
0.999777 -0.00641844 0.0182401
0.999771 -0.00665722 0.0183227
0.999764 -0.00689626 0.0183933
0.999758 -0.00713628 0.0184523
0.999751 -0.00737635 0.0185
0.999744 -0.00761718 0.0185367
0.999737 -0.00785786 0.0185627
0.99973 -0.00809912 0.0185782
0.999723 -0.00834008 0.0185835
0.999715 -0.00858144 0.0185788
0.999708 -0.00882237 0.0185643
0.9997 -0.00906356 0.0185402
0.999692 -0.00930421 0.0185066
0.999683 -0.00954501 0.0184638
0.999675 -0.00978515 0.0184119
0.999667 -0.0100254 0.018351
0.999658 -0.0102648 0.0182812
0.999649 -0.0105043 0.0182026
0.99964 -0.010743 0.0181153
0.999631 -0.0109815 0.0180195
0.999622 -0.0112192 0.017915
0.999612 -0.0114568 0.0178021
0.999603 -0.0116935 0.0176808
0.999593 -0.01193 0.017551
0.999583 -0.0121656 0.0174129
0.999574 -0.0124009 0.0172664
0.999564 -0.0126353 0.0171115
0.999553 -0.0128694 0.0169483
0.999543 -0.0131026 0.0167768
0.999533 -0.0133354 0.0165968
0.999523 -0.0135673 0.0164084
0.999513 -0.0137988 0.0162116
0.999502 -0.0140293 0.0160064
0.999492 -0.0142594 0.0157927
0.999481 -0.0144885 0.0155704
0.999471 -0.0147172 0.0153396
