200 200
1.00044 -0.00245479 0.000351552
1.00044 -0.00251321 0.00034839
1.00044 -0.00257095 0.000344918
1.00044 -0.00262815 0.00034114
1.00044 -0.00268457 0.000337054
1.00045 -0.00274034 0.000332664
1.00045 -0.00279522 0.000327968
1.00045 -0.00284937 0.000322969
1.00045 -0.00290252 0.000317667
1.00045 -0.00295484 0.000312062
1.00045 -0.00300607 0.000306155
1.00045 -0.00305635 0.000299948
1.00046 -0.00310546 0.000293441
1.00046 -0.00315352 0.000286634
1.00046 -0.0032003 0.00027953
1.00046 -0.00324594 0.00027213
1.00046 -0.00329022 0.000264434
1.00047 -0.00333325 0.000256446
1.00047 -0.00337482 0.000248167
1.00047 -0.00341505 0.000239599
1.00047 -0.00345374 0.000230746
1.00048 -0.00349099 0.00022161
1.00048 -0.0035266 0.000212196
1.00048 -0.0035607 0.000202506
1.00048 -0.00359307 0.000192547
1.00049 -0.00362384 0.000182322
1.00049 -0.00365279 0.000171837
1.00049 -0.00368007 0.000161098
1.0005 -0.00370545 0.000150112
1.0005 -0.00372907 0.000138885
1.0005 -0.00375073 0.000127426
1.00051 -0.00377056 0.000115743
1.00051 -0.00378835 0.000103844
1.00051 -0.00380425 9.17385e-05
1.00052 -0.00381805 7.94374e-05
1.00052 -0.00382989 6.6951e-05
1.00052 -0.00383959 5.42906e-05
1.00053 -0.00384726 4.14681e-05
1.00053 -0.00385276 2.8496e-05
1.00053 -0.00385618 1.53875e-05
1.00054 -0.00385738 2.15646e-06
1.00054 -0.00385647 -1.11829e-05
1.00054 -0.00385332 -2.46155e-05
1.00055 -0.00384803 -3.81258e-05
1.00055 -0.00384047 -5.16978e-05
1.00055 -0.00383076 -6.53148e-05
1.00056 -0.00381877 -7.89597e-05
1.00056 -0.00380462 -9.26147e-05
1.00057 -0.0037882 -0.000106262
1.00057 -0.00376962 -0.000119882
1.00057 -0.00374878 -0.000133457
1.00058 -0.0037258 -0.000146968
1.00058 -0.00370059 -0.000160393
1.00058 -0.00367326 -0.000173714
1.00059 -0.00364374 -0.00018691
1.00059 -0.00361215 -0.00019996
1.00059 -0.00357841 -0.000212844
1.0006 -0.00354266 -0.000225541
1.0006 -0.00350482 -0.00023803
1.0006 -0.00346504 -0.000250289
1.00061 -0.00342325 -0.000262298
1.00061 -0.00337959 -0.000274036
1.00061 -0.00333401 -0.000285482
1.00062 -0.00328665 -0.000296614
1.00062 -0.00323748 -0.000307413
1.00062 -0.00318664 -0.000317858
1.00062 -0.00313409 -0.000327929
1.00063 -0.00307999 -0.000337606
1.00063 -0.00302431 -0.00034687
1.00063 -0.00296721 -0.000355703
1.00063 -0.00290867 -0.000364086
1.00063 -0.00284885 -0.000372001
1.00064 -0.00278773 -0.000379432
1.00064 -0.00272549 -0.000386362
1.00064 -0.00266211 -0.000392775
1.00064 -0.00259776 -0.000398658
1.00064 -0.00253244 -0.000403995
1.00064 -0.00246633 -0.000408773
1.00064 -0.00239942 -0.000412982
1.00065 -0.0023319 -0.000416609
1.00065 -0.00226376 -0.000419645
1.00065 -0.00219518 -0.00042208
1.00065 -0.00212618 -0.000423906
1.00065 -0.00205694 -0.000425118
1.00065 -0.00198747 -0.000425709
1.00065 -0.00191794 -0.000425675
1.00065 -0.00184837 -0.000425013
1.00065 -0.00177895 -0.000423721
1.00065 -0.00170969 -0.000421799
1.00065 -0.00164076 -0.000419248
1.00065 -0.00157219 -0.000416069
1.00064 -0.00150415 -0.000412267
1.00064 -0.00143667 -0.000407847
1.00064 -0.0013699 -0.000402814
1.00064 -0.00130388 -0.000397178
1.00064 -0.00123877 -0.000390946
1.00064 -0.00117459 -0.00038413
1.00064 -0.0011115 -0.000376742
1.00063 -0.00104952 -0.000368795
1.00063 -0.000988798 -0.000360305
1.00063 -0.000929352 -0.000351288
1.00063 -0.000871337 -0.000341761
1.00063 -0.000814753 -0.000331746
1.00062 -0.000759751 -0.000321262
1.00062 -0.000706326 -0.000310332
1.00062 -0.00065462 -0.00029898
1.00062 -0.000604622 -0.000287232
1.00062 -0.000556466 -0.000275115
1.00061 -0.000510132 -0.000262657
1.00061 -0.000465745 -0.00024989
1.00061 -0.000423275 -0.000236845
1.00061 -0.000382837 -0.000223557
1.0006 -0.000344392 -0.000210061
1.0006 -0.000308042 -0.000196396
1.0006 -0.000273736 -0.0001826
1.0006 -0.000241566 -0.000168716
1.00059 -0.000211467 -0.000154788
1.00059 -0.000183517 -0.000140864
1.00059 -0.000157638 -0.000126993
1.00059 -0.000133892 -0.000113228
1.00058 -0.000112187 -9.96235e-05
1.00058 -9.2568e-05 -8.62402e-05
1.00058 -7.49264e-05 -7.31411e-05
1.00058 -5.92907e-05 -6.03937e-05
1.00057 -4.55334e-05 -4.80703e-05
1.00057 -3.36641e-05 -3.62484e-05
1.00057 -2.35358e-05 -2.50111e-05
1.00057 -1.51378e-05 -1.44478e-05
1.00057 -8.30217e-06 -4.65467e-06
1.00057 -2.99621e-06 4.26468e-06
1.00057 9.7036e-07 1.21989e-05
1.00056 3.65349e-06 1.9028e-05
1.00056 5.26747e-06 2.46236e-05
1.00056 5.8933e-06 2.88479e-05
1.00056 5.77151e-06 3.15536e-05
1.00056 5.01119e-06 3.25843e-05
1.00056 3.88341e-06 3.17735e-05
1.00056 2.53137e-06 2.89447e-05
1.00056 1.26506e-06 2.39099e-05
1.00056 2.72861e-07 1.64685e-05
1.00056 -8.30024e-08 6.40877e-06
1.0005 -5.51758e-07 -3.47169e-06
1.0005 -2.12019e-06 -6.52064e-06
1.0005 -4.88817e-06 -6.05722e-06
1.0005 -8.75443e-06 -2.56779e-06
1.0005 -1.41675e-05 3.49903e-06
1.00049 -2.09904e-05 1.17401e-05
1.00049 -2.96351e-05 2.17951e-05
1.00049 -3.99289e-05 3.33427e-05
1.00049 -5.22487e-05 4.60975e-05
1.00049 -6.63886e-05 5.98073e-05
1.00049 -8.26928e-05 7.42497e-05
1.00049 -0.000100925 8.92297e-05
1.00049 -0.000121401 0.000104577
1.00048 -0.000143858 0.000120143
1.00048 -0.000168586 0.0001358
1.00048 -0.000195299 0.000151437
1.00048 -0.000224266 0.000166959
1.00048 -0.000255184 0.000182286
1.00047 -0.000288302 0.000197349
1.00047 -0.000323304 0.000212089
1.00047 -0.000360425 0.00022646
1.00047 -0.000399337 0.00024042
1.00047 -0.000440264 0.000253938
1.00047 -0.000482872 0.000266986
1.00046 -0.000527374 0.000279544
1.00046 -0.000573432 0.000291597
1.00046 -0.000621253 0.000303132
1.00046 -0.000670496 0.00031414
1.00046 -0.000721363 0.000324618
1.00046 -0.000773512 0.000334561
1.00045 -0.000827142 0.000343971
1.00045 -0.000881911 0.000352848
1.00045 -0.000938015 0.000361195
1.00045 -0.000995115 0.000369018
1.00045 -0.0010534 0.000376322
1.00045 -0.00111255 0.000383113
1.00045 -0.00117273 0.000389398
1.00045 -0.00123363 0.000395185
1.00044 -0.00129544 0.000400482
1.00044 -0.00135781 0.000405297
1.00044 -0.00142095 0.000409638
1.00044 -0.00148453 0.000413514
1.00044 -0.00154874 0.000416934
1.00044 -0.00161325 0.000419904
1.00044 -0.00167826 0.000422434
1.00044 -0.00174345 0.00042453
1.00044 -0.001809 0.000426201
1.00044 -0.0018746 0.000427452
1.00044 -0.00194045 0.000428291
1.00044 -0.00200623 0.000428725
1.00044 -0.00207212 0.000428758
1.00044 -0.00213783 0.000428396
1.00044 -0.00220353 0.000427645
1.00044 -0.00226893 0.000426508
1.00044 -0.00233421 0.000424991
1.00044 -0.00239907 0.000423096
1.00044 -0.00246369 0.000420827
1.00044 -0.00252779 0.000418188
1.00044 -0.00259153 0.00041518
1.00044 -0.00265463 0.000411806
1.00044 -0.00271726 0.000408069
1.00044 -0.00277916 0.000403969
1.00045 -0.00284046 0.00039951
1.00045 -0.00290092 0.000394691
1.00045 -0.00296068 0.000389515
1.00045 -0.00301949 0.000383981
1.00045 -0.00307749 0.000378093
1.00045 -0.00313444 0.000371849
1.00045 -0.00319047 0.000365252
1.00045 -0.00324533 0.000358302
1.00046 -0.00329917 0.000351
1.00046 -0.00335175 0.000343348
1.00046 -0.0034032 0.000335347
1.00046 -0.00345327 0.000326998
1.00046 -0.00350212 0.000318303
1.00047 -0.00354949 0.000309264
1.00047 -0.00359553 0.000299884
1.00047 -0.00364 0.000290164
1.00047 -0.00368303 0.000280108
1.00047 -0.0037244 0.00026972
1.00048 -0.00376423 0.000259003
1.00048 -0.00380231 0.000247962
1.00048 -0.00383874 0.000236602
1.00049 -0.00387334 0.000224927
1.00049 -0.0039062 0.000212943
1.00049 -0.00393714 0.000200659
1.00049 -0.00396625 0.000188079
1.0005 -0.00399336 0.000175213
1.0005 -0.00401856 0.000162068
1.0005 -0.00404167 0.000148653
1.00051 -0.00406281 0.000134979
1.00051 -0.00408179 0.000121056
1.00051 -0.00409871 0.000106894
1.00052 -0.00411342 9.25055e-05
1.00052 -0.00412601 7.79033e-05
1.00052 -0.00413631 6.31004e-05
1.00053 -0.00414445 4.81108e-05
1.00053 -0.00415026 3.29491e-05
1.00053 -0.00415385 1.76307e-05
1.00054 -0.00415507 2.17163e-06
1.00054 -0.00415404 -1.34113e-05
1.00054 -0.00415061 -2.91007e-05
1.00055 -0.00414489 -4.48785e-05
1.00055 -0.00413675 -6.07259e-05
1.00055 -0.00412631 -7.66236e-05
1.00056 -0.00411344 -9.25516e-05
1.00056 -0.00409826 -0.000108489
1.00056 -0.00408066 -0.000124416
1.00057 -0.00406076 -0.00014031
1.00057 -0.00403844 -0.000156148
1.00058 -0.00401384 -0.00017191
1.00058 -0.00398686 -0.000187571
1.00058 -0.00395762 -0.000203109
1.00059 -0.00392604 -0.0002185
1.00059 -0.00389226 -0.000233719
1.00059 -0.00385618 -0.000248744
1.0006 -0.00381795 -0.00026355
1.0006 -0.0037775 -0.000278113
1.0006 -0.00373498 -0.000292407
1.0006 -0.00369031 -0.00030641
1.00061 -0.00364365 -0.000320096
1.00061 -0.00359494 -0.000333441
1.00061 -0.00354434 -0.000346421
1.00062 -0.0034918 -0.000359013
1.00062 -0.00343747 -0.000371193
1.00062 -0.00338133 -0.000382938
1.00062 -0.00332353 -0.000394225
1.00063 -0.00326405 -0.000405032
1.00063 -0.00320304 -0.000415336
1.00063 -0.0031405 -0.000425118
1.00063 -0.00307659 -0.000434357
1.00063 -0.0030113 -0.000443032
1.00064 -0.00294479 -0.000451126
1.00064 -0.00287708 -0.00045862
1.00064 -0.00280832 -0.000465497
1.00064 -0.00273853 -0.000471741
1.00064 -0.00266788 -0.000477336
1.00064 -0.00259638 -0.00048227
1.00064 -0.0025242 -0.000486529
1.00064 -0.00245137 -0.000490101
1.00064 -0.00237807 -0.000492976
1.00064 -0.0023043 -0.000495145
1.00064 -0.00223026 -0.000496601
1.00064 -0.00215597 -0.000497336
1.00064 -0.0020816 -0.000497346
1.00064 -0.00200719 -0.000496628
1.00064 -0.00193291 -0.000495179
1.00064 -0.00185879 -0.000492999
1.00064 -0.00178501 -0.000490088
1.00064 -0.0017116 -0.00048645
1.00064 -0.00163874 -0.000482089
1.00064 -0.00156645 -0.000477011
1.00064 -0.00149492 -0.000471222
1.00064 -0.00142416 -0.000464733
1.00064 -0.00135435 -0.000457553
1.00064 -0.00128552 -0.000449695
1.00063 -0.00121782 -0.000441174
1.00063 -0.00115129 -0.000432005
1.00063 -0.00108608 -0.000422206
1.00063 -0.00102221 -0.000411795
1.00063 -0.000959847 -0.000400794
1.00062 -0.000898987 -0.000389226
1.00062 -0.000839788 -0.000377115
1.00062 -0.000782249 -0.000364486
1.00062 -0.000726518 -0.000351368
1.00062 -0.000672587 -0.000337792
1.00061 -0.000620592 -0.000323787
1.00061 -0.000570519 -0.000309388
1.00061 -0.000522494 -0.00029463
1.00061 -0.000476491 -0.000279551
1.0006 -0.000432628 -0.00026419
1.0006 -0.000390867 -0.000248588
1.0006 -0.000351312 -0.00023279
1.0006 -0.000313916 -0.000216841
1.00059 -0.00027877 -0.000200789
1.00059 -0.000245812 -0.000184688
1.00059 -0.000215119 -0.000168589
1.00059 -0.000186614 -0.000152552
1.00058 -0.00016036 -0.000136635
1.00058 -0.000136265 -0.000120903
1.00058 -0.000114374 -0.000105424
1.00058 -9.45767e-05 -9.02694e-05
1.00058 -7.69019e-05 -7.55169e-05
1.00057 -6.12214e-05 -6.12478e-05
1.00057 -4.75435e-05 -4.75495e-05
1.00057 -3.57206e-05 -3.45154e-05
1.00057 -2.57406e-05 -2.22454e-05
1.00057 -1.74347e-05 -1.08465e-05
1.00057 -1.07692e-05 -4.33467e-07
1.00056 -5.55311e-06 8.87065e-06
1.00056 -1.7294e-06 1.69341e-05
1.00056 9.16621e-07 2.36159e-05
1.00056 2.46666e-06 2.87653e-05
1.00056 3.16139e-06 3.22212e-05
1.00056 3.11013e-06 3.38121e-05
1.00056 2.58341e-06 3.33547e-05
1.00056 1.72343e-06 3.06537e-05
1.00056 8.37455e-07 2.54996e-05
1.00056 1.09161e-07 1.76671e-05
1.00056 -1.07732e-07 6.91669e-06
1.0005 -6.04901e-07 -3.01599e-06
1.0005 -2.47121e-06 -4.96387e-06
1.0005 -5.80482e-06 -3.22245e-06
1.0005 -1.04763e-05 1.70693e-06
1.0005 -1.6914e-05 9.35938e-06
1.0005 -2.49597e-05 1.93151e-05
1.0005 -3.50113e-05 3.11968e-05
1.00049 -4.688e-05 4.46669e-05
1.00049 -6.09327e-05 5.94243e-05
1.00049 -7.69509e-05 7.52012e-05
1.00049 -9.52722e-05 9.17606e-05
1.00049 -0.000115651 0.000108894
1.00049 -0.000138397 0.000126417
1.00048 -0.00016324 0.000144171
1.00048 -0.000190468 0.000162015
1.00048 -0.000219789 0.000179829
1.00048 -0.000251468 0.000197509
1.00048 -0.000285198 0.000214966
1.00048 -0.000321227 0.000232123
1.00047 -0.000359233 0.000248916
1.00047 -0.000399451 0.000265291
1.00047 -0.000441547 0.000281203
1.00047 -0.000485746 0.000296615
1.00047 -0.000531707 0.000311497
1.00047 -0.000579645 0.000325824
1.00046 -0.000629215 0.00033958
1.00046 -0.000680624 0.000352748
1.00046 -0.000733526 0.00036532
1.00046 -0.000788122 0.00037729
1.00046 -0.000844065 0.000388652
1.00046 -0.000901552 0.000399407
1.00046 -0.000960237 0.000409556
1.00045 -0.00102031 0.000419102
1.00045 -0.00108144 0.000428049
1.00045 -0.00114381 0.000436403
1.00045 -0.00120707 0.000444172
1.00045 -0.00127142 0.000451362
1.00045 -0.00133653 0.000457981
1.00045 -0.00140257 0.000464039
1.00045 -0.00146922 0.000469545
1.00045 -0.00153666 0.000474507
1.00044 -0.00160456 0.000478935
1.00044 -0.00167311 0.000482838
1.00044 -0.00174199 0.000486225
1.00044 -0.00181138 0.000489104
1.00044 -0.00188095 0.000491484
1.00044 -0.0019509 0.000493373
1.00044 -0.00202091 0.00049478
1.00044 -0.00209115 0.000495711
1.00044 -0.00216132 0.000496173
1.00044 -0.00223159 0.000496173
1.00044 -0.00230167 0.000495718
1.00044 -0.00237173 0.000494812
1.00044 -0.00244147 0.00049346
1.00044 -0.00251106 0.000491668
1.00044 -0.00258021 0.00048944
1.00044 -0.00264909 0.00048678
1.00044 -0.00271741 0.000483691
1.00044 -0.00278533 0.000480176
1.00044 -0.00285258 0.000476237
1.00045 -0.00291931 0.000471878
1.00045 -0.00298525 0.000467101
1.00045 -0.00305056 0.000461906
1.00045 -0.00311496 0.000456297
1.00045 -0.00317861 0.000450274
1.00045 -0.00324124 0.000443839
1.00045 -0.003303 0.000436993
1.00045 -0.00336363 0.000429738
1.00045 -0.00342328 0.000422074
1.00046 -0.00348168 0.000414002
1.00046 -0.00353899 0.000405525
1.00046 -0.00359494 0.000396644
1.00046 -0.00364968 0.00038736
1.00046 -0.00370297 0.000377675
1.00047 -0.00375493 0.000367591
1.00047 -0.00380532 0.000357112
1.00047 -0.00385428 0.000346239
1.00047 -0.00390158 0.000334976
1.00047 -0.00394733 0.000323326
1.00048 -0.00399131 0.000311294
1.00048 -0.00403364 0.000298885
1.00048 -0.0040741 0.000286102
1.00048 -0.00411282 0.000272953
1.00049 -0.00414957 0.000259443
1.00049 -0.00418448 0.00024558
1.00049 -0.00421733 0.000231371
1.00049 -0.00424824 0.000216824
1.0005 -0.00427702 0.000201948
1.0005 -0.00430376 0.000186754
1.0005 -0.00432829 0.000171251
1.00051 -0.0043507 0.000155451
1.00051 -0.00437083 0.000139366
1.00051 -0.00438876 0.000123009
1.00052 -0.00440434 0.000106394
1.00052 -0.00441766 8.95348e-05
1.00052 -0.00442857 7.24469e-05
1.00053 -0.00443716 5.51464e-05
1.00053 -0.00444328 3.76504e-05
1.00053 -0.00444704 1.99764e-05
1.00054 -0.00444828 2.14297e-06
1.00054 -0.00444713 -1.58306e-05
1.00054 -0.00444343 -3.39242e-05
1.00055 -0.0044373 -5.21171e-05
1.00055 -0.00442861 -7.03877e-05
1.00055 -0.00441747 -8.87138e-05
1.00056 -0.00440376 -0.000107073
1.00056 -0.00438759 -0.00012544
1.00056 -0.00436886 -0.000143793
1.00057 -0.00434767 -0.000162106
1.00057 -0.00432393 -0.000180354
1.00057 -0.00429777 -0.000198511
1.00058 -0.00426908 -0.000216551
1.00058 -0.004238 -0.000234447
1.00058 -0.00420444 -0.000252173
1.00059 -0.00416853 -0.0002697
1.00059 -0.0041302 -0.000287003
1.00059 -0.00408958 -0.000304052
1.0006 -0.00404662 -0.00032082
1.0006 -0.00400144 -0.00033728
1.0006 -0.003954 -0.000353403
1.00061 -0.00390443 -0.000369162
1.00061 -0.00385271 -0.000384529
1.00061 -0.00379896 -0.000399476
1.00061 -0.00374317 -0.000413976
1.00062 -0.00368548 -0.000428003
1.00062 -0.00362586 -0.00044153
1.00062 -0.00356448 -0.000454531
1.00062 -0.00350132 -0.00046698
1.00063 -0.00343654 -0.000478854
1.00063 -0.00337013 -0.000490127
1.00063 -0.00330225 -0.000500777
1.00063 -0.00323292 -0.000510781
1.00063 -0.00316229 -0.000520117
1.00063 -0.00309037 -0.000528766
1.00064 -0.00301734 -0.000536707
1.00064 -0.00294321 -0.000543922
1.00064 -0.00286815 -0.000550394
1.00064 -0.00279219 -0.000556107
1.00064 -0.00271551 -0.000561047
1.00064 -0.00263812 -0.000565199
1.00064 -0.00256022 -0.000568553
1.00064 -0.00248182 -0.000571098
1.00064 -0.00240312 -0.000572825
1.00064 -0.00232413 -0.000573726
1.00064 -0.00224506 -0.000573797
1.00064 -0.00216592 -0.000573032
1.00064 -0.00208691 -0.000571431
1.00064 -0.00200805 -0.000568992
1.00064 -0.00192954 -0.000565716
1.00064 -0.0018514 -0.000561607
1.00064 -0.00177383 -0.000556669
1.00064 -0.00169685 -0.000550909
1.00064 -0.00162064 -0.000544335
1.00064 -0.00154524 -0.000536959
1.00063 -0.00147083 -0.000528792
1.00063 -0.00139743 -0.000519848
1.00063 -0.00132521 -0.000510144
1.00063 -0.00125421 -0.000499697
1.00063 -0.00118458 -0.000488529
1.00063 -0.00111636 -0.00047666
1.00062 -0.0010497 -0.000464115
1.00062 -0.00098462 -0.00045092
1.00062 -0.000921272 -0.000437102
1.00062 -0.000859661 -0.000422693
1.00062 -0.00079994 -0.000407723
1.00061 -0.000742104 -0.000392227
1.00061 -0.000686293 -0.000376241
1.00061 -0.000632496 -0.000359804
1.00061 -0.000580842 -0.000342956
1.0006 -0.000531309 -0.00032574
1.0006 -0.000484016 -0.0003082
1.0006 -0.000438928 -0.000290386
1.0006 -0.000396152 -0.000272345
1.00059 -0.000355641 -0.000254132
1.00059 -0.000317489 -0.000235802
1.00059 -0.000281635 -0.000217412
1.00059 -0.000248157 -0.000199025
1.00058 -0.000216979 -0.000180706
1.00058 -0.000188165 -0.000162523
1.00058 -0.000161622 -0.000144548
1.00058 -0.000137396 -0.000126858
1.00058 -0.000115378 -0.000109534
1.00057 -9.55945e-05 -9.26618e-05
1.00057 -7.7918e-05 -7.63334e-05
1.00057 -6.23563e-05 -6.06457e-05
1.00057 -4.87616e-05 -4.57025e-05
1.00057 -3.71211e-05 -3.1614e-05
1.00056 -2.72661e-05 -1.84984e-05
1.00056 -1.9162e-05 -6.48133e-06
1.00056 -1.2618e-05 4.30265e-06
1.00056 -7.57682e-06 1.371e-05
1.00056 -3.82405e-06 2.15874e-05
1.00056 -1.27811e-06 2.77713e-05
1.00056 3.0088e-07 3.20871e-05
1.00056 1.02139e-06 3.43485e-05
1.00056 1.15206e-06 3.43565e-05
1.00056 8.32582e-07 3.18979e-05
1.00056 3.65732e-07 2.67435e-05
1.00056 -7.12978e-08 1.86461e-05
1.00056 -1.34962e-07 7.34269e-06
1.0005 -6.58586e-07 -2.39869e-06
1.0005 -2.82686e-06 -2.96173e-06
1.0005 -6.73576e-06 3.13717e-07
1.0005 -1.22279e-05 6.91503e-06
1.0005 -1.97116e-05 1.63643e-05
1.0005 -2.90068e-05 2.82278e-05
1.0005 -4.04967e-05 4.21141e-05
1.0005 -5.39754e-05 5.76712e-05
1.00049 -6.97992e-05 7.45838e-05
1.00049 -8.77362e-05 9.25704e-05
1.00049 -0.000108116 0.000111381
1.00049 -0.000130683 0.000130794
1.00049 -0.000155741 0.000150613
1.00049 -0.000183013 0.000170668
1.00048 -0.00021278 0.000190809
1.00048 -0.000244744 0.000210905
1.00048 -0.00027917 0.000230843
1.00048 -0.000315743 0.000250527
1.00048 -0.000354709 0.000269872
1.00048 -0.000395741 0.000288808
1.00047 -0.000439072 0.000307275
1.00047 -0.000484366 0.000325223
1.00047 -0.000531843 0.000342611
1.00047 -0.00058116 0.000359406
1.00047 -0.00063253 0.000375579
1.00047 -0.000685604 0.000391111
1.00046 -0.000740587 0.000405984
1.00046 -0.000797129 0.000420187
1.00046 -0.00085543 0.000433713
1.00046 -0.000915138 0.000446556
1.00046 -0.000976448 0.000458716
1.00046 -0.00103901 0.000470192
1.00046 -0.00110302 0.000480988
1.00045 -0.00116812 0.000491109
1.00045 -0.00123451 0.000500559
1.00045 -0.00130184 0.000509347
1.00045 -0.0013703 0.000517481
1.00045 -0.00143954 0.000524969
1.00045 -0.00150976 0.000531821
1.00045 -0.00158061 0.000538045
1.00045 -0.00165228 0.000543654
1.00045 -0.00172443 0.000548655
1.00045 -0.00179725 0.000553059
1.00045 -0.00187041 0.000556876
1.00045 -0.00194409 0.000560115
1.00044 -0.00201797 0.000562786
1.00044 -0.00209222 0.000564898
1.00044 -0.00216653 0.00056646
1.00044 -0.00224108 0.000567479
1.00044 -0.00231555 0.000567963
1.00044 -0.00239012 0.000567919
1.00044 -0.00246447 0.000567355
1.00044 -0.00253879 0.000566276
1.00044 -0.00261277 0.000564688
1.00044 -0.00268657 0.000562597
1.00044 -0.00275991 0.000560007
1.00045 -0.00283295 0.000556922
1.00045 -0.00290539 0.000553348
1.00045 -0.0029774 0.000549286
1.00045 -0.0030487 0.00054474
1.00045 -0.00311943 0.000539713
1.00045 -0.00318932 0.000534207
1.00045 -0.00325853 0.000528225
1.00045 -0.00332678 0.000521768
1.00045 -0.00339422 0.000514839
1.00045 -0.00346058 0.000507439
1.00045 -0.00352601 0.000499569
1.00046 -0.00359024 0.000491231
1.00046 -0.00365341 0.000482426
1.00046 -0.00371527 0.000473157
1.00046 -0.00377595 0.000463425
1.00046 -0.0038352 0.000453231
1.00046 -0.00389315 0.000442578
1.00046 -0.00394956 0.000431468
1.00047 -0.00400455 0.000419904
1.00047 -0.00405789 0.000407889
1.00047 -0.0041097 0.000395426
1.00047 -0.00415974 0.000382518
1.00047 -0.00420814 0.000369171
1.00048 -0.00425466 0.000355389
1.00048 -0.00429943 0.000341178
1.00048 -0.00434223 0.000326543
1.00048 -0.00438316 0.000311491
1.00049 -0.00442202 0.00029603
1.00049 -0.00445892 0.000280167
1.00049 -0.00449364 0.000263913
1.0005 -0.0045263 0.000247275
1.0005 -0.0045567 0.000230265
1.0005 -0.00458495 0.000212893
1.0005 -0.00461086 0.000195173
1.00051 -0.00463452 0.000177116
1.00051 -0.00465576 0.000158738
1.00051 -0.00467469 0.000140052
1.00052 -0.00469112 0.000121073
1.00052 -0.00470516 0.00010182
1.00052 -0.00471665 8.2309e-05
1.00053 -0.00472569 6.25585e-05
1.00053 -0.00473212 4.25878e-05
1.00053 -0.00473606 2.24172e-05
1.00054 -0.00473734 2.06767e-06
1.00054 -0.00473608 -1.84387e-05
1.00054 -0.00473213 -3.90792e-05
1.00055 -0.00472562 -5.98301e-05
1.00055 -0.0047164 -8.0667e-05
1.00055 -0.00470459 -0.000101565
1.00056 -0.00469007 -0.000122497
1.00056 -0.00467295 -0.000143437
1.00056 -0.00465312 -0.000164358
1.00057 -0.00463071 -0.000185232
1.00057 -0.00460561 -0.000206029
1.00057 -0.00457794 -0.000226721
1.00058 -0.00454761 -0.000247278
1.00058 -0.00451475 -0.00026767
1.00058 -0.00447928 -0.000287866
1.00059 -0.00444132 -0.000307836
1.00059 -0.00440081 -0.000327547
1.00059 -0.00435789 -0.00034697
1.0006 -0.00431249 -0.000366073
1.0006 -0.00426476 -0.000384824
1.0006 -0.00421463 -0.000403191
1.0006 -0.00416227 -0.000421143
1.00061 -0.00410762 -0.000438649
1.00061 -0.00405085 -0.000455678
1.00061 -0.0039919 -0.000472199
1.00061 -0.00393096 -0.000488181
1.00062 -0.00386798 -0.000503596
1.00062 -0.00380314 -0.000518412
1.00062 -0.00373641 -0.000532603
1.00062 -0.00366797 -0.000546139
1.00063 -0.00359781 -0.000558995
1.00063 -0.0035261 -0.000571142
1.00063 -0.00345284 -0.000582556
1.00063 -0.00337821 -0.000593213
1.00063 -0.00330221 -0.00060309
1.00063 -0.00322503 -0.000612163
1.00064 -0.00314669 -0.000620414
1.00064 -0.00306736 -0.000627822
1.00064 -0.00298706 -0.000634369
1.00064 -0.002906 -0.000640038
1.00064 -0.00282418 -0.000644816
1.00064 -0.0027418 -0.000648687
1.00064 -0.00265889 -0.000651641
1.00064 -0.00257564 -0.000653668
1.00064 -0.00249208 -0.000654759
1.00064 -0.00240841 -0.000654908
1.00064 -0.00232466 -0.000654111
1.00064 -0.00224103 -0.000652364
1.00064 -0.00215754 -0.000649668
1.00064 -0.0020744 -0.000646024
1.00064 -0.00199164 -0.000641434
1.00064 -0.00190946 -0.000635905
1.00064 -0.00182787 -0.000629444
1.00063 -0.00174709 -0.000622061
1.00063 -0.00166713 -0.000613767
1.00063 -0.00158819 -0.000604577
1.00063 -0.0015103 -0.000594507
1.00063 -0.00143364 -0.000583574
1.00063 -0.00135823 -0.0005718
1.00063 -0.00128425 -0.000559207
1.00062 -0.00121173 -0.00054582
1.00062 -0.00114083 -0.000531667
1.00062 -0.00107157 -0.000516777
1.00062 -0.00100411 -0.000501181
1.00062 -0.000938466 -0.000484914
1.00061 -0.000874782 -0.000468011
1.00061 -0.000813063 -0.000450512
1.00061 -0.000753452 -0.000432458
1.00061 -0.000695941 -0.000413891
1.0006 -0.000640662 -0.000394859
1.0006 -0.000587596 -0.000375409
1.0006 -0.000536865 -0.000355592
1.0006 -0.000488436 -0.000335463
1.0006 -0.000442419 -0.000315077
1.00059 -0.000398768 -0.000294495
1.00059 -0.00035758 -0.000273778
1.00059 -0.000318793 -0.000252993
1.00059 -0.000282489 -0.000232209
1.00058 -0.000248593 -0.000211498
1.00058 -0.000217167 -0.000190938
1.00058 -0.000188122 -0.000170609
1.00058 -0.000161503 -0.000150597
1.00057 -0.000137202 -0.000130991
1.00057 -0.000115245 -0.000111888
1.00057 -9.55059e-05 -9.33891e-05
1.00057 -7.79915e-05 -7.56008e-05
1.00057 -6.25547e-05 -5.86372e-05
1.00056 -4.91826e-05 -4.26193e-05
1.00056 -3.77069e-05 -2.76759e-05
1.00056 -2.80932e-05 -1.39438e-05
1.00056 -2.01512e-05 -1.56872e-06
